PS C:\Users\Misza\Pictures\marioai\marioai\classes> java ch.idsia.scenarios.CustomRun o_1000_n_40_d_10_m_35__2023-10-12_21-48-28
Directory: o_1000_n_40_d_10_m_35__2023-10-12_21-48-28
     level_62.txt       1           161/162    time: 25
     level_63.txt       1           171/172    time: 25
     level_64.txt       1           161/162    time: 21
     level_65.txt       0           25/146    time: 45
     level_66.txt       1           161/162    time: 23
     level_67.txt       0           103/158    time: 12
     level_68.txt       1           174/175    time: 23
     level_69.txt       1           192/193    time: 26
     level_70.txt       1           166/167    time: 24
     level_71.txt       0           147/152    time: 45
     level_72.txt       1           161/162    time: 23
     level_73.txt       1           185/186    time: 25
     level_74.txt       1           168/169    time: 27
     level_75.txt       1           134/135    time: 19
     level_76.txt       1           161/162    time: 22
     level_77.txt       1           185/186    time: 25
     level_78.txt       1           166/167    time: 23
     level_79.txt       1           167/168    time: 23
     level_80.txt       0           187/196    time: 22
     level_81.txt       0           59/172    time: 45
     level_82.txt       0           147/179    time: 45
     level_83.txt       1           167/168    time: 23
     level_84.txt       1           171/172    time: 26
     level_85.txt       1           170/171    time: 24
     level_86.txt       1           160/161    time: 24
     level_87.txt       1           146/147    time: 22
     level_88.txt       1           166/167    time: 24
     level_89.txt       1           158/159    time: 22
     level_90.txt       1           169/170    time: 24
     level_91.txt       1           182/183    time: 25
     level_92.txt       1           173/174    time: 24
     level_93.txt       1           163/164    time: 23
     level_94.txt       1           189/190    time: 27
     level_95.txt       1           163/164    time: 21
     level_96.txt       0           92/165    time: 45
     level_97.txt       1           170/171    time: 24
     level_98.txt       1           147/148    time: 21
     level_99.txt       0           43/169    time: 45
     level_100.txt       1           152/153    time: 21
     level_101.txt       1           166/167    time: 25
     level_102.txt       1           187/188    time: 26
     level_103.txt       0           38/154    time: 45
     level_104.txt       1           181/182    time: 26
     level_105.txt       1           162/163    time: 22
     level_106.txt       1           187/188    time: 25
     level_107.txt       1           175/176    time: 23
     level_108.txt       1           190/191    time: 25
     level_109.txt       0           89/172    time: 39
     level_110.txt       1           166/167    time: 22
     level_111.txt       1           171/172    time: 22
     level_112.txt       0           108/174    time: 45
     level_113.txt       0           70/163    time: 45
     level_114.txt       1           161/162    time: 25
     level_115.txt       1           170/171    time: 24
     level_116.txt       1           150/151    time: 23
     level_117.txt       1           185/186    time: 25
     level_118.txt       0           155/164    time: 18
     level_119.txt       1           150/151    time: 22
     level_120.txt       1           152/153    time: 22
     level_121.txt       0           141/172    time: 16
     level_122.txt       1           169/170    time: 23
     level_123.txt       1           161/162    time: 24
     level_124.txt       0           73/158    time: 45
     level_125.txt       1           156/157    time: 22
     level_126.txt       1           179/180    time: 27
     level_127.txt       1           182/183    time: 25
     level_128.txt       1           189/190    time: 26
     level_129.txt       1           156/157    time: 22
     level_130.txt       1           176/177    time: 24
     level_131.txt       1           162/163    time: 22
     level_132.txt       1           163/164    time: 24
     level_133.txt       0           35/162    time: 45
     level_134.txt       1           188/189    time: 27
     level_135.txt       1           164/165    time: 23
     level_136.txt       1           163/164    time: 22
     level_137.txt       1           159/160    time: 22
     level_138.txt       1           177/178    time: 24
     level_139.txt       1           175/176    time: 24
     level_140.txt       1           150/151    time: 22
     level_141.txt       1           165/166    time: 25
     level_142.txt       1           188/189    time: 25
     level_143.txt       1           161/162    time: 23
     level_144.txt       1           165/166    time: 21
     level_145.txt       1           157/158    time: 23
     level_146.txt       1           161/162    time: 23
     level_147.txt       0           101/145    time: 45
     level_148.txt       1           153/154    time: 22
     level_149.txt       1           149/150    time: 21
     level_150.txt       1           176/177    time: 25
     level_151.txt       1           162/163    time: 26
     level_152.txt       1           146/147    time: 26
     level_153.txt       1           157/158    time: 21
     level_154.txt       1           177/178    time: 24
     level_155.txt       1           162/163    time: 22
     level_156.txt       1           157/158    time: 24
     level_157.txt       1           189/190    time: 25
     level_158.txt       1           177/178    time: 27
     level_159.txt       1           150/151    time: 22
     level_160.txt       0           199/201    time: 22
     level_161.txt       1           137/138    time: 19
     level_162.txt       1           157/158    time: 26
     level_163.txt       1           174/175    time: 23
     level_164.txt       1           166/167    time: 23
     level_165.txt       0           35/138    time: 45
     level_166.txt       1           173/174    time: 25
     level_167.txt       1           155/156    time: 22
     level_168.txt       1           177/178    time: 26
     level_169.txt       1           35/36    time: 9
     level_170.txt       1           168/169    time: 24
     level_171.txt       1           155/156    time: 22
     level_172.txt       1           159/160    time: 24
     level_173.txt       1           151/152    time: 22
     level_174.txt       1           167/168    time: 25
     level_175.txt       0           79/146    time: 45
     level_176.txt       1           168/169    time: 24
     level_177.txt       1           143/144    time: 21
     level_178.txt       1           178/179    time: 30
     level_179.txt       1           155/156    time: 22
     level_180.txt       1           174/175    time: 22
     level_181.txt       1           157/158    time: 23
     level_182.txt       1           144/145    time: 22
     level_183.txt       1           141/142    time: 21
     level_184.txt       0           122/182    time: 45
     level_185.txt       1           183/184    time: 24
     level_186.txt       1           172/173    time: 22
     level_187.txt       1           170/171    time: 22
     level_188.txt       1           154/155    time: 22
     level_189.txt       1           186/187    time: 26
     level_190.txt       1           157/158    time: 24
     level_191.txt       1           183/184    time: 25
     level_192.txt       1           171/172    time: 28
     level_193.txt       1           158/159    time: 23
     level_194.txt       1           164/165    time: 23
     level_195.txt       1           180/181    time: 23
     level_196.txt       1           176/177    time: 37
     level_197.txt       0           34/160    time: 45
     level_198.txt       1           188/189    time: 26
     level_199.txt       1           189/190    time: 25
     level_200.txt       1           194/195    time: 25
     level_201.txt       1           178/179    time: 26
     level_202.txt       1           165/166    time: 24
     level_203.txt       1           168/169    time: 24
     level_204.txt       1           169/170    time: 22
     level_205.txt       1           180/181    time: 25
     level_206.txt       0           109/151    time: 45
     level_207.txt       1           157/158    time: 27
     level_208.txt       1           162/163    time: 23
     level_209.txt       1           180/181    time: 24
     level_210.txt       1           158/159    time: 23
     level_211.txt       1           165/166    time: 22
     level_212.txt       1           178/179    time: 24
     level_213.txt       1           148/149    time: 21
     level_214.txt       1           152/153    time: 21
     level_215.txt       1           158/159    time: 23
     level_216.txt       1           161/162    time: 22
     level_217.txt       1           179/180    time: 25
     level_218.txt       1           201/202    time: 26
     level_219.txt       1           160/161    time: 23
     level_220.txt       1           176/177    time: 25
     level_221.txt       1           164/165    time: 24
     level_222.txt       1           163/164    time: 23
     level_223.txt       1           179/180    time: 25
     level_224.txt       0           63/156    time: 45
     level_225.txt       1           167/168    time: 23
     level_226.txt       1           162/163    time: 22
     level_227.txt       0           155/163    time: 45
     level_228.txt       1           201/202    time: 27
     level_229.txt       1           164/165    time: 25
     level_230.txt       1           161/162    time: 22
     level_231.txt       1           142/143    time: 22
     level_232.txt       1           174/175    time: 25
     level_233.txt       1           161/162    time: 22
     level_234.txt       1           175/176    time: 24
     level_235.txt       0           152/163    time: 21
     level_236.txt       1           156/157    time: 22
     level_237.txt       1           186/187    time: 25
     level_238.txt       1           179/180    time: 25
     level_239.txt       1           176/177    time: 25
     level_240.txt       1           166/167    time: 24
     level_241.txt       0           130/169    time: 45
     level_242.txt       1           167/168    time: 23
     level_243.txt       1           163/164    time: 23
     level_244.txt       1           162/163    time: 23
     level_245.txt       1           164/165    time: 24
     level_246.txt       1           149/150    time: 23
     level_247.txt       1           153/154    time: 23
     level_248.txt       0           138/169    time: 45
     level_249.txt       1           170/171    time: 24
     level_250.txt       1           170/171    time: 24
     level_251.txt       1           191/192    time: 25
     level_252.txt       1           186/187    time: 25
     level_253.txt       1           170/171    time: 24
     level_254.txt       1           183/184    time: 26
     level_255.txt       1           176/177    time: 24
     level_256.txt       0           32/155    time: 5
     level_257.txt       1           171/172    time: 24
     level_258.txt       1           177/178    time: 23
     level_259.txt       1           161/162    time: 23
     level_260.txt       1           152/153    time: 23
     level_261.txt       1           157/158    time: 21
     level_262.txt       1           188/189    time: 25
     level_263.txt       1           201/202    time: 25
     level_264.txt       0           137/161    time: 16
     level_265.txt       1           160/161    time: 23
     level_266.txt       1           165/166    time: 24
     level_267.txt       1           151/152    time: 22
     level_268.txt       1           180/181    time: 27
     level_269.txt       1           171/172    time: 23
     level_270.txt       1           148/149    time: 25
     level_271.txt       1           199/200    time: 27
     level_272.txt       1           151/152    time: 20
     level_273.txt       1           153/154    time: 22
     level_274.txt       1           178/179    time: 25
     level_275.txt       1           171/172    time: 22
     level_276.txt       1           170/171    time: 28
     level_277.txt       1           171/172    time: 23
     level_278.txt       1           178/179    time: 24
     level_279.txt       1           180/181    time: 23
     level_280.txt       1           168/169    time: 23
     level_281.txt       1           181/182    time: 24
     level_282.txt       1           145/146    time: 20
     level_283.txt       1           181/182    time: 25
     level_284.txt       1           162/163    time: 23
     level_285.txt       1           173/174    time: 24
     level_286.txt       1           173/174    time: 25
     level_287.txt       1           173/174    time: 24
     level_288.txt       1           161/162    time: 24
     level_289.txt       1           158/159    time: 23
     level_290.txt       0           22/152    time: 45
     level_291.txt       1           177/178    time: 25
     level_292.txt       1           173/174    time: 24
     level_293.txt       0           56/158    time: 45
     level_294.txt       1           160/161    time: 24
     level_295.txt       1           175/176    time: 26
     level_296.txt       1           144/145    time: 21
     level_297.txt       0           146/174    time: 45
     level_298.txt       1           153/154    time: 21
     level_299.txt       1           182/183    time: 24
     level_300.txt       1           177/178    time: 25
     level_301.txt       1           135/136    time: 23
     level_302.txt       1           153/154    time: 22
     level_303.txt       1           147/148    time: 21
     level_304.txt       1           177/178    time: 25
     level_305.txt       1           186/187    time: 30
     level_306.txt       0           28/156    time: 45
     level_307.txt       1           153/154    time: 23
     level_308.txt       1           157/158    time: 22
     level_309.txt       1           157/158    time: 23
     level_310.txt       1           193/194    time: 25
     level_311.txt       1           167/168    time: 22
     level_312.txt       1           123/124    time: 34
     level_313.txt       1           173/174    time: 23
     level_314.txt       0           149/165    time: 45
     level_315.txt       0           167/176    time: 18
     level_316.txt       1           170/171    time: 23
     level_317.txt       1           177/178    time: 24
     level_318.txt       1           179/180    time: 25
     level_319.txt       1           171/172    time: 24
     level_320.txt       1           152/153    time: 23
     level_321.txt       1           171/172    time: 25
     level_322.txt       1           176/177    time: 28
     level_323.txt       1           181/182    time: 25
     level_324.txt       1           161/162    time: 23
     level_325.txt       1           188/189    time: 25
     level_326.txt       1           195/196    time: 29
     level_327.txt       0           155/167    time: 21
     level_328.txt       1           164/165    time: 22
     level_329.txt       1           176/177    time: 25
     level_330.txt       1           167/168    time: 23
     level_331.txt       1           188/189    time: 26
     level_332.txt       1           191/192    time: 26
     level_333.txt       1           171/172    time: 23
     level_334.txt       0           75/168    time: 9
     level_335.txt       1           200/201    time: 27
     level_336.txt       1           153/154    time: 23
     level_337.txt       1           154/155    time: 22
     level_338.txt       0           135/175    time: 45
     level_339.txt       1           175/176    time: 31
     level_340.txt       1           156/157    time: 24
     level_341.txt       1           175/176    time: 26
     level_342.txt       1           165/166    time: 22
     level_343.txt       1           150/151    time: 21
     level_344.txt       1           153/154    time: 21
     level_345.txt       1           161/162    time: 24
     level_346.txt       1           174/175    time: 27
     level_347.txt       0           48/176    time: 45
     level_348.txt       1           163/164    time: 23
     level_349.txt       1           179/180    time: 28
     level_350.txt       1           163/164    time: 24
     level_351.txt       1           159/160    time: 21
     level_352.txt       1           182/183    time: 26
     level_353.txt       1           152/153    time: 20
     level_354.txt       1           161/162    time: 21
     level_355.txt       1           159/160    time: 23
     level_356.txt       1           155/156    time: 24
     level_357.txt       1           201/202    time: 27
     level_358.txt       1           169/170    time: 29
     level_359.txt       1           168/169    time: 24
     level_360.txt       1           157/158    time: 23
     level_361.txt       0           146/153    time: 45
     level_362.txt       1           176/177    time: 25
     level_363.txt       1           158/159    time: 23
     level_364.txt       1           159/160    time: 22
     level_365.txt       1           177/178    time: 27
     level_366.txt       1           176/177    time: 24
     level_367.txt       1           163/164    time: 23
     level_368.txt       1           171/172    time: 23
     level_369.txt       1           175/176    time: 26
     level_370.txt       1           173/174    time: 24
     level_371.txt       1           156/157    time: 23
     level_372.txt       1           180/181    time: 25
     level_373.txt       1           160/161    time: 21
     level_374.txt       0           67/186    time: 45
     level_375.txt       1           167/168    time: 25
     level_376.txt       1           153/154    time: 22
     level_377.txt       1           155/156    time: 23
     level_378.txt       0           158/166    time: 45
     level_379.txt       1           165/166    time: 27
     level_380.txt       1           171/172    time: 24
     level_381.txt       0           23/160    time: 45
     level_382.txt       1           164/165    time: 23
     level_383.txt       1           172/173    time: 24
     level_384.txt       0           71/187    time: 9
     level_385.txt       1           148/149    time: 23
     level_386.txt       1           177/178    time: 24
     level_387.txt       0           18/136    time: 45
     level_388.txt       1           149/150    time: 21
     level_389.txt       1           160/161    time: 23
     level_390.txt       0           27/180    time: 45
     level_391.txt       1           163/164    time: 22
     level_392.txt       1           163/164    time: 24
     level_393.txt       1           175/176    time: 23
     level_394.txt       1           166/167    time: 23
     level_395.txt       1           166/167    time: 23
     level_396.txt       0           79/169    time: 45
     level_397.txt       1           161/162    time: 24
     level_398.txt       1           170/171    time: 25
     level_399.txt       1           156/157    time: 22
     level_400.txt       1           152/153    time: 22
     level_401.txt       1           185/186    time: 23
     level_402.txt       1           190/191    time: 26
     level_403.txt       0           59/180    time: 45
     level_404.txt       1           159/160    time: 23
     level_405.txt       0           167/184    time: 18
     level_406.txt       1           157/158    time: 23
     level_407.txt       1           182/183    time: 30
     level_408.txt       1           166/167    time: 23
     level_409.txt       1           164/165    time: 23
     level_410.txt       1           165/166    time: 22
     level_411.txt       0           136/161    time: 17
     level_412.txt       1           169/170    time: 24
     level_413.txt       1           157/158    time: 26
     level_414.txt       1           158/159    time: 24
     level_415.txt       1           174/175    time: 24
     level_416.txt       1           162/163    time: 25
     level_417.txt       1           152/153    time: 22
     level_418.txt       1           144/145    time: 21
     level_419.txt       1           180/181    time: 24
     level_420.txt       1           161/162    time: 23
     level_421.txt       1           180/181    time: 25
     level_422.txt       1           180/181    time: 24
     level_423.txt       1           159/160    time: 23
     level_424.txt       1           166/167    time: 22
     level_425.txt       1           119/120    time: 18
     level_426.txt       1           161/162    time: 22
     level_427.txt       0           50/165    time: 45
     level_428.txt       1           150/151    time: 21
     level_429.txt       1           155/156    time: 21
     level_430.txt       1           152/153    time: 21
     level_431.txt       1           171/172    time: 25
     level_432.txt       1           171/172    time: 25
     level_433.txt       1           166/167    time: 23
     level_434.txt       1           168/169    time: 23
     level_435.txt       1           177/178    time: 24
     level_436.txt       1           181/182    time: 27
     level_437.txt       1           186/187    time: 24
     level_438.txt       1           188/189    time: 27
     level_439.txt       1           182/183    time: 26
     level_440.txt       1           163/164    time: 23
     level_441.txt       1           162/163    time: 22
     level_442.txt       1           183/184    time: 25
     level_443.txt       1           151/152    time: 22
     level_444.txt       1           173/174    time: 26
     level_445.txt       1           149/150    time: 23
     level_446.txt       1           166/167    time: 24
     level_447.txt       1           164/165    time: 22
     level_448.txt       1           167/168    time: 24
     level_449.txt       1           166/167    time: 23
     level_450.txt       1           162/163    time: 22
     level_451.txt       1           166/167    time: 24
     level_452.txt       1           157/158    time: 23
     level_453.txt       1           169/170    time: 25
     level_454.txt       1           158/159    time: 23
     level_455.txt       0           34/161    time: 45
     level_456.txt       1           166/167    time: 22
     level_457.txt       1           182/183    time: 28
     level_458.txt       0           105/166    time: 13
     level_459.txt       1           155/156    time: 22
     level_460.txt       0           140/164    time: 45
     level_461.txt       0           147/199    time: 45
     level_462.txt       1           179/180    time: 24
     level_463.txt       1           165/166    time: 25
     level_464.txt       1           187/188    time: 28
     level_465.txt       1           151/152    time: 23
     level_466.txt       1           155/156    time: 23
     level_467.txt       1           201/202    time: 27
     level_468.txt       1           159/160    time: 23
     level_469.txt       1           175/176    time: 23
     level_470.txt       1           168/169    time: 23
     level_471.txt       1           148/149    time: 20
     level_472.txt       1           151/152    time: 22
     level_473.txt       0           115/146    time: 45
     level_474.txt       1           191/192    time: 26
     level_475.txt       1           168/169    time: 23
     level_476.txt       1           180/181    time: 26
     level_477.txt       1           166/167    time: 24
     level_478.txt       1           151/152    time: 25
     level_479.txt       1           163/164    time: 23
     level_480.txt       1           170/171    time: 25
     level_481.txt       1           177/178    time: 24
     level_482.txt       0           17/184    time: 45
     level_483.txt       1           182/183    time: 26
     level_484.txt       0           123/173    time: 45
     level_485.txt       1           160/161    time: 22
     level_486.txt       1           188/189    time: 25
     level_487.txt       1           155/156    time: 23
     level_488.txt       1           149/150    time: 22
     level_489.txt       1           187/188    time: 25
     level_490.txt       1           160/161    time: 21
     level_491.txt       1           74/75    time: 12
     level_492.txt       0           133/173    time: 16
     level_493.txt       1           172/173    time: 25
     level_494.txt       1           154/155    time: 21
     level_495.txt       0           43/168    time: 45
     level_496.txt       1           152/153    time: 23
     level_497.txt       1           169/170    time: 24
     level_498.txt       1           196/197    time: 27
     level_499.txt       1           183/184    time: 25
     level_500.txt       1           147/148    time: 22
     level_501.txt       1           149/150    time: 23
     level_502.txt       1           154/155    time: 22
     level_503.txt       1           182/183    time: 24
     level_504.txt       1           173/174    time: 23
     level_505.txt       1           164/165    time: 22
     level_506.txt       0           114/154    time: 45
     level_507.txt       1           169/170    time: 24
     level_508.txt       1           152/153    time: 25
     level_509.txt       1           160/161    time: 24
     level_510.txt       1           160/161    time: 22
     level_511.txt       1           158/159    time: 22
     level_512.txt       0           75/154    time: 9
     level_513.txt       1           186/187    time: 25
     level_514.txt       1           141/142    time: 21
     level_515.txt       0           100/146    time: 45
     level_516.txt       1           186/187    time: 26
     level_517.txt       1           173/174    time: 24
     level_518.txt       1           177/178    time: 24
     level_519.txt       1           180/181    time: 29
     level_520.txt       1           187/188    time: 26
     level_521.txt       1           164/165    time: 22
     level_522.txt       1           164/165    time: 23
     level_523.txt       1           155/156    time: 22
     level_524.txt       1           169/170    time: 24
     level_525.txt       1           162/163    time: 25
     level_526.txt       1           164/165    time: 23
     level_527.txt       1           189/190    time: 24
     level_528.txt       1           149/150    time: 21
     level_529.txt       1           169/170    time: 22
     level_530.txt       1           174/175    time: 22
     level_531.txt       1           169/170    time: 23
     level_532.txt       1           161/162    time: 24
     level_533.txt       0           55/149    time: 45
     level_534.txt       0           160/163    time: 45
     level_535.txt       1           162/163    time: 25
     level_536.txt       1           187/188    time: 26
     level_537.txt       1           188/189    time: 25
     level_538.txt       1           177/178    time: 42
     level_539.txt       0           133/174    time: 45
     level_540.txt       1           160/161    time: 21
     level_541.txt       1           175/176    time: 25
     level_542.txt       1           161/162    time: 22
     level_543.txt       1           180/181    time: 23
     level_544.txt       1           168/169    time: 23
     level_545.txt       1           153/154    time: 22
     level_546.txt       1           183/184    time: 24
     level_547.txt       1           173/174    time: 25
     level_548.txt       1           167/168    time: 23
     level_549.txt       0           11/132    time: 45
     level_550.txt       1           178/179    time: 24
     level_551.txt       0           58/146    time: 45
     level_552.txt       0           78/145    time: 23
     level_553.txt       1           196/197    time: 26
     level_554.txt       1           169/170    time: 23
     level_555.txt       1           174/175    time: 25
     level_556.txt       0           120/132    time: 15
     level_557.txt       1           148/149    time: 23
     level_558.txt       1           143/144    time: 24
     level_559.txt       1           181/182    time: 24
     level_560.txt       1           175/176    time: 24
     level_561.txt       1           139/140    time: 19
     level_562.txt       1           147/148    time: 23
     level_563.txt       0           134/155    time: 45
     level_564.txt       1           142/143    time: 19
     level_565.txt       1           182/183    time: 25
     level_566.txt       0           121/148    time: 45
     level_567.txt       0           84/140    time: 45
     level_568.txt       1           169/170    time: 23
     level_569.txt       1           187/188    time: 25
     level_570.txt       1           163/164    time: 22
     level_571.txt       0           98/187    time: 45
     level_572.txt       1           165/166    time: 23
     level_573.txt       1           194/195    time: 24
     level_574.txt       1           177/178    time: 23
     level_575.txt       1           150/151    time: 24
     level_576.txt       1           169/170    time: 23
     level_577.txt       1           150/151    time: 20
     level_578.txt       1           166/167    time: 24
     level_579.txt       1           157/158    time: 21
     level_580.txt       1           166/167    time: 23
     level_581.txt       1           187/188    time: 25
     level_582.txt       0           159/177    time: 18
     level_583.txt       0           113/166    time: 45
     level_584.txt       1           188/189    time: 27
     level_585.txt       1           175/176    time: 25
     level_586.txt       1           149/150    time: 22
     level_587.txt       1           159/160    time: 22
     level_588.txt       0           151/157    time: 15
     level_589.txt       1           157/158    time: 23
     level_590.txt       1           166/167    time: 24
     level_591.txt       1           172/173    time: 24
     level_592.txt       0           145/156    time: 45
     level_593.txt       1           167/168    time: 23
     level_594.txt       1           153/154    time: 21
     level_595.txt       1           185/186    time: 24
     level_596.txt       1           175/176    time: 26
     level_597.txt       1           174/175    time: 23
     level_598.txt       1           178/179    time: 24
     level_599.txt       1           170/171    time: 24
     level_600.txt       0           88/162    time: 45
     level_601.txt       1           183/184    time: 25
     level_602.txt       0           135/156    time: 25
     level_603.txt       1           146/147    time: 22
     level_604.txt       1           174/175    time: 23
     level_605.txt       1           162/163    time: 22
     level_606.txt       0           94/142    time: 34
     level_607.txt       1           164/165    time: 22
     level_608.txt       1           184/185    time: 23
     level_609.txt       1           161/162    time: 21
     level_610.txt       1           179/180    time: 26
     level_611.txt       1           151/152    time: 22
     level_612.txt       0           62/170    time: 45
     level_613.txt       0           155/173    time: 17
     level_614.txt       0           133/165    time: 45
     level_615.txt       1           168/169    time: 24
     level_616.txt       1           182/183    time: 24
     level_617.txt       1           175/176    time: 25
     level_618.txt       0           137/172    time: 45
     level_619.txt       1           159/160    time: 22
     level_620.txt       1           167/168    time: 22
     level_621.txt       1           161/162    time: 21
     level_622.txt       1           166/167    time: 28
     level_623.txt       1           166/167    time: 23
     level_624.txt       1           173/174    time: 25
     level_625.txt       1           163/164    time: 22
     level_626.txt       1           162/163    time: 23
     level_627.txt       1           145/146    time: 23
     level_628.txt       1           168/169    time: 23
     level_629.txt       0           57/93    time: 12
     level_630.txt       1           194/195    time: 26
     level_631.txt       1           195/196    time: 24
     level_632.txt       1           200/201    time: 28
     level_633.txt       1           166/167    time: 25
     level_634.txt       0           133/176    time: 15
     level_635.txt       1           186/187    time: 25
     level_636.txt       1           166/167    time: 22
     level_637.txt       1           169/170    time: 24
     level_638.txt       1           171/172    time: 23
     level_639.txt       0           44/165    time: 45
     level_640.txt       0           121/135    time: 45
     level_641.txt       1           189/190    time: 26
     level_642.txt       0           50/187    time: 45
     level_643.txt       0           172/173    time: 45
     level_644.txt       1           169/170    time: 23
     level_645.txt       0           14/153    time: 45
     level_646.txt       1           155/156    time: 23
     level_647.txt       1           166/167    time: 24
     level_648.txt       1           166/167    time: 27
     level_649.txt       1           184/185    time: 29
     level_650.txt       1           151/152    time: 21
     level_651.txt       0           65/186    time: 45
     level_652.txt       1           174/175    time: 23
     level_653.txt       1           198/199    time: 26
     level_654.txt       1           193/194    time: 27
     level_655.txt       1           174/175    time: 23
     level_656.txt       1           143/144    time: 21
     level_657.txt       1           158/159    time: 23
     level_658.txt       1           182/183    time: 26
     level_659.txt       1           169/170    time: 23
     level_660.txt       1           169/170    time: 24
     level_661.txt       1           162/163    time: 22
     level_662.txt       1           158/159    time: 22
     level_663.txt       1           161/162    time: 23
     level_664.txt       1           187/188    time: 24
     level_665.txt       1           183/184    time: 27
     level_666.txt       1           168/169    time: 22
     level_667.txt       0           103/183    time: 12
     level_668.txt       1           162/163    time: 22
     level_669.txt       1           167/168    time: 23
     level_670.txt       1           192/193    time: 28
     level_671.txt       1           151/152    time: 21
     level_672.txt       1           180/181    time: 24
     level_673.txt       1           149/150    time: 24
     level_674.txt       1           150/151    time: 22
     level_675.txt       1           149/150    time: 21
     level_676.txt       1           181/182    time: 25
     level_677.txt       1           186/187    time: 27
     level_678.txt       1           156/157    time: 23
     level_679.txt       1           158/159    time: 22
     level_680.txt       1           198/199    time: 29
     level_681.txt       1           174/175    time: 24
     level_682.txt       1           169/170    time: 24
     level_683.txt       1           174/175    time: 24
     level_684.txt       1           159/160    time: 22
     level_685.txt       1           153/154    time: 23
     level_686.txt       1           161/162    time: 22
     level_687.txt       1           142/143    time: 21
     level_688.txt       0           111/187    time: 45
     level_689.txt       1           164/165    time: 22
     level_690.txt       0           133/171    time: 45
     level_691.txt       1           157/158    time: 22
     level_692.txt       1           168/169    time: 22
     level_693.txt       1           160/161    time: 23
     level_694.txt       1           165/166    time: 24
     level_695.txt       1           201/202    time: 27
     level_696.txt       1           169/170    time: 23
     level_697.txt       1           171/172    time: 25
     level_698.txt       1           159/160    time: 24
     level_699.txt       1           178/179    time: 25
     level_700.txt       1           186/187    time: 24
     level_701.txt       1           170/171    time: 25
     level_702.txt       0           122/158    time: 45
     level_703.txt       1           164/165    time: 23
     level_704.txt       1           166/167    time: 24
     level_705.txt       1           170/171    time: 23
     level_706.txt       1           161/162    time: 22
     level_707.txt       1           172/173    time: 23
     level_708.txt       1           181/182    time: 24
     level_709.txt       1           158/159    time: 22
     level_710.txt       1           177/178    time: 25
     level_711.txt       1           165/166    time: 22
     level_712.txt       1           140/141    time: 20
     level_713.txt       1           173/174    time: 38
     level_714.txt       1           163/164    time: 23
     level_715.txt       1           172/173    time: 24
     level_716.txt       1           170/171    time: 24
     level_717.txt       1           178/179    time: 26
     level_718.txt       1           166/167    time: 23
     level_719.txt       1           162/163    time: 22
     level_720.txt       1           162/163    time: 22
     level_721.txt       1           172/173    time: 25
     level_722.txt       1           173/174    time: 23
     level_723.txt       1           165/166    time: 23
     level_724.txt       1           168/169    time: 23
